letter_id,sentence,language,sentence_id
LTR-010,"Upon my word, if she were here, she would have no other fault but that of being something too young for the fashion, and she has nothing to do but to transplant herself hither about seven years hence, to be again a young and blooming beauty.",en,203
LTR-010,"I can assure you, that wrinkles, or a small stoop in the shoulders, nay, even gray-hairs (sic), are no objection to the making new conquests.",en,204
LTR-010,"I know you cannot easily figure to yourself, a young fellow of five and twenty, ogling my lady S-ff--k with passion, or pressing to hand the countess of O----d from an opera.",en,205
LTR-010,"But such are the sights I see every day, and I don't perceive any body surprized (sic) at them but myself.",en,206
LTR-010,"A woman, till five and thirty, is only looked upon as a raw girl, and can possibly make no noise in the world, till about forty.",en,207
LTR-010,"I don't know what your ladyship may think of this matter; but 'tis a considerable comfort to me, to know there is upon earth such a paradise for old women; and I am content to be insignificant at present, in the design of returning when I am fit to appear no where else.",en,208
LTR-010,"I cannot help, lamenting, on  this occasion, the pitiful case of too many English ladies, long since retired to prudery and ratafia, who, if their stars had luckily conducted hither, would shine in the first rank of beauties.",en,209
LTR-010,"Besides, that perplexing word _reputation_, has quite another meaning here than what you give it at London; and getting a lover is so far from losing, that 'tis properly getting reputation; ladies being much more respected in regard to the rank of their lovers, than that of their husbands.",en,210
LTR-010,"BUT what you'll think very odd, the two sects that divide our whole nation of petticoats, are utterly unknown in this place.",en,211
LTR-010,Here are neither coquettes nor prudes.,en,212
LTR-010,No woman dares appear coquette enough to encourage two lovers at a time.,en,213
LTR-010,"And I have not seen any such prudes as to pretend fidelity to their husbands, who are certainly the best natured set of people in the world, and look upon their wives' gallants as favourably as men do upon their deputies, that take the troublesome part of their business off their hands.",en,214
LTR-010,"They have not however the less to do on that account; for they are generally deputies in another place themselves; in one word, 'tis the established custom for every lady to have two husbands, one that bears the name, and another that performs the duties.",en,215
LTR-010,"And the engagements are so well known, that it would be a downright affront, and publicly resented, if you invited a woman of quality to dinner, without, at the same time, inviting her two attendants of lover and husband, between whom she sits in state with great gravity.",en,216
LTR-010,"The sub-marriages generally last twenty years together, and the lady often commands the poor lover's estate, even to the utter ruin of his family.",en,217
LTR-010,"These connections, indeed, are as seldom begun by any real passion as other matches; for a man makes but an ill figure that is not in some commerce of this nature; and a woman looks out for a lover as soon as she's married, as part of her equipage, without which she could not be genteel; and the first article of the treaty is establishing the pension, which remains to the lady, in case the gallant should prove inconstant.",en,218
LTR-010,"This chargeable point of honour, I look upon as the real foundation of so many wonderful influences of constancy.",en,219
LTR-010,"I really know some women of the first quality, whose pensions are as well known as their annual rents, and yet nobody esteems them the less; on the contrary, their discretion would be called in question, if they should be suspected to be mistresses for nothing.",en,220
LTR-010,"A great part of their emulation consists in trying who shall get most; and having no intrigue at all, is so far a disgrace, that, I'll assure you, a lady, who is very much my friend here, told me but yesterday, how much I was obliged to her for justifying my conduct in a conversation relating to me, where it was publicly asserted, that I could not possibly have common sense, since I had been in town above a fortnight, and had made no steps towards commencing an amour.",en,221
LTR-010,"My friend pleaded for me, that my stay was uncertain, and she believed that was the cause of my seeming stupidity; and this was all she could find to say in my justification.",en,222
LTR-010,"But one of the pleasantest adventures I ever met with in my life was last night, and it will give you a just idea in what a delicate manner the _belles passions_ are managed in this country.",en,223
LTR-010,"I was at the assembly of the countess of -----, and the young count of ----- leading me down stairs, asked me how long I was to stay at Vienna?",en,224
LTR-010,"I made answer, that my stay depended on the emperor, and it was not in my power to determine it.",en,225
LTR-010,"Well, madam, (said he) whether your time here is to be longer or shorter, I think you ought to pass it agreeably, and to that end you must engage in a _little affair of the heart_.--My heart, (answered I gravely enough) does not engage very easily, and I have no design of parting with it.",en,226
