letter_id,sentence,language,sentence_id,tsne_x,tsne_y
LTR-009,His imperial majesty did me the honour of speaking to me in a very obliging manner; but he never speaks to any of the other ladies; and the whole passes with a gravity and air of ceremony that has something very formal in it.,en,171,-6.4019833,33.48272
LTR-009,"The empress Amelia, dowager of the late emperor Joseph, came this evening to wait on the reigning empress, followed by the two arch-duchesses her daughters, who are very agreeable young princesses.",en,172,-20.320723,52.07647
LTR-009,"Their imperial majesties rose and went to meet her at the door of the room, after which she was seated in an armed (sic) chair, next the empress, and in the same manner at supper, and there the men had the permission of paying their court.",en,173,-28.184223,50.323135
LTR-009,The arch-duchesses sat on chairs with backs without arms.,en,174,-75.949165,28.103624
LTR-009,"The table was entirely served, and all the dishes set on by the empress's maids of honour, which are twelve young ladies of the first quality.",en,175,-38.22913,-12.894157
LTR-009,"They have no salary, but their chamber at court, where they live in a sort of confinement, not being suffered to go to the assemblies or public places in town, except in compliment to the wedding of a sister maid, whom the empress always presents with her picture set in diamonds.",en,176,-40.85585,25.587826
LTR-009,"The three first of them are called _Ladies of the Key_, and wear gold keys by their sides; but what I find most pleasant, is the custom, which obliges them, as long as they live, after they have left the empress's service, to make her some present every year on the day of her feast.",en,177,-81.8892,-4.315981
LTR-009,"Her majesty is served by no married women but the _grande maitresse_, who is generally a widow of the first quality, always very old, and is at the same time groom of the stole, and mother of the maids.",en,178,-38.413948,22.593206
LTR-009,"The dressers are not, at all, in the figure they pretend to in England, being looked upon no otherwise than as downright chambermaids.",en,179,-31.615873,-6.0792823
LTR-009,"I had an audience next day Of the empress mother, a princess of great virtue and goodness, but who picques herself too much on a violent devotion.",en,180,-17.773031,50.697075
LTR-009,"She is perpetually performing extraordinary acts of penance, without having ever done any thing to deserve them.",en,181,-36.656647,15.977838
LTR-009,"She has the same number of maids of honour, whom she suffers to go in colours; but she herself never quits her mourning; and sure nothing can be more dismal than the mourning here, even for a brother.",en,182,-32.354588,23.003487
LTR-009,There is not the least bit of linen to be seen; all black crape (sic) instead of it.,en,183,-18.057907,-29.258837
LTR-009,"The neck, ears and side of the face are covered with a plaited piece of the same stuff, and the face that peeps out in the midst of it, looks as if it were pilloried.",en,184,-72.05645,-28.488447
LTR-009,"The widows wear over and above, a crape forehead cloth; and, in this solemn weed, go to all the public places of diversion without scruple.",en,185,-66.525,8.62445
LTR-009,"The next day I was to wait on the empress Amelia, who is now at her palace of retirement, half a mile from the town.",en,186,-18.904638,53.606598
LTR-009,"I had there the pleasure of seeing a diversion wholly new to me, but which is the common amusement of this court.",en,187,-0.45301262,-19.187582
LTR-009,"The empress herself was seated on a little throne at the end of the fine alley in the garden, and on each side of her were ranged two parties of her ladies of quality, headed by two Young archduchesses, all dressed in their hair, full of jewels, with fine light guns in their hands; and at proper distances were placed three oval pictures, which were the marks to be shot at.",en,188,-77.11276,-7.4022775
LTR-009,"The first was that of a CUPID, filling a bumper of Burgundy, and the motto, _'Tis easy to be valiant here_.",en,189,-88.17727,-5.835901
LTR-009,"The second a FORTUNE, holding a garland in her hand, the motto, _For her whom Fortune favours_.",en,190,-88.96685,-6.622849
LTR-009,"The third was a SWORD, with a laurel wreath on the point, the motto, _Here is no shame to be vanquished_.--Near the empress was a gilded trophy wreathed with flowers, and made of little crooks, on which were hung rich Turkish handkerchiefs, tippets, ribbons, laces, &c. for the small prizes.",en,191,-86.42526,-8.175169
LTR-009,"The empress gave the first with her own hand, which was a fine ruby ring set round with diamonds, in a gold snuff-box.",en,192,-85.4499,-6.0910015
LTR-009,"There was for the second, a little Cupid set with brilliants, and besides these a set of fine china for the tea-table, enchased in gold, japan trunks, fans, and many gallantries of the same nature.",en,193,-86.1682,-3.6891563
LTR-009,"All the men of quality at Vienna were spectators; but the ladies only had permission to shoot, and the arch-duchess Amelia carried off the first prize.",en,194,-40.064903,2.261517
LTR-009,"I was very well pleased with having seen this entertainment, and I do not know but it might make as good a figure as the prize-shooting in the Eneid, if I could write  as well as Virgil.",en,195,2.116417,-18.295372
LTR-009,"This is the favourite pleasure of the emperor, and there is rarely a week without some feast of this kind, which makes the young ladies skilful enough to defend a fort.",en,196,-36.00698,43.975147
LTR-009,They laughed very much to see me afraid to handle a gun.,en,197,8.242204,-55.519905
LTR-009,"My dear sister, you will easily pardon an abrupt conclusion.",en,198,31.729712,4.181249
LTR-009,"I believe, by this time, you are ready to think I shall never conclude at all.",en,199,27.590183,9.131592
LTR-010,"I AM extremely rejoiced, but not at all surprised, at the long, delightful letter, you have had the goodness to send me.",en,200,24.208618,0.28911775
LTR-010,"I know that you can think of an absent friend even in the midst of a court, and you love to oblige, where you can have no view of a return; and I expect from you that you should love me, and think of me, when you don't see me.",en,201,14.897028,3.7341201
LTR-010,"I have compassion for the mortifications that you tell me befel (sic) our little old friend, and I pity her much more, since I know, that they are only owing to the barbarous customs of our country.",en,202,2.776934,7.431271
LTR-010,"Upon my word, if she were here, she would have no other fault but that of being something too young for the fashion, and she has nothing to do but to transplant herself hither about seven years hence, to be again a young and blooming beauty.",en,203,-16.041685,25.291822
LTR-010,"I can assure you, that wrinkles, or a small stoop in the shoulders, nay, even gray-hairs (sic), are no objection to the making new conquests.",en,204,-13.248081,-32.326794
LTR-010,"I know you cannot easily figure to yourself, a young fellow of five and twenty, ogling my lady S-ff--k with passion, or pressing to hand the countess of O----d from an opera.",en,205,-31.842306,37.939987
LTR-010,"But such are the sights I see every day, and I don't perceive any body surprized (sic) at them but myself.",en,206,-11.748475,-16.813868
LTR-010,"A woman, till five and thirty, is only looked upon as a raw girl, and can possibly make no noise in the world, till about forty.",en,207,-39.14851,34.534966
