letter_idx,sentence,top_emotion,top_emotion_score
8,"The empress herself was seated on a little throne at the end of the fine alley in the garden, and on each side of her were ranged two parties of her ladies of quality, headed by two Young archduchesses, all dressed in their hair, full of jewels, with fine light guns in their hands; and at proper distances were placed three oval pictures, which were the marks to be shot at.",disgust,0.5738911628723145
8,"The first was that of a CUPID, filling a bumper of Burgundy, and the motto, _'Tis easy to be valiant here_.",neutral,0.8715251088142395
8,"The second a FORTUNE, holding a garland in her hand, the motto, _For her whom Fortune favours_.",neutral,0.6961740851402283
8,"The third was a SWORD, with a laurel wreath on the point, the motto, _Here is no shame to be vanquished_.--Near the empress was a gilded trophy wreathed with flowers, and made of little crooks, on which were hung rich Turkish handkerchiefs, tippets, ribbons, laces, &c. for the small prizes.",disgust,0.449150949716568
8,"The empress gave the first with her own hand, which was a fine ruby ring set round with diamonds, in a gold snuff-box.",neutral,0.8473641276359558
8,"There was for the second, a little Cupid set with brilliants, and besides these a set of fine china for the tea-table, enchased in gold, japan trunks, fans, and many gallantries of the same nature.",neutral,0.7615475654602051
8,"All the men of quality at Vienna were spectators; but the ladies only had permission to shoot, and the arch-duchess Amelia carried off the first prize.",neutral,0.7128674983978271
8,"I was very well pleased with having seen this entertainment, and I do not know but it might make as good a figure as the prize-shooting in the Eneid, if I could write  as well as Virgil.",joy,0.9886593818664551
8,"This is the favourite pleasure of the emperor, and there is rarely a week without some feast of this kind, which makes the young ladies skilful enough to defend a fort.",joy,0.9157940745353699
8,They laughed very much to see me afraid to handle a gun.,fear,0.709498405456543
8,"My dear sister, you will easily pardon an abrupt conclusion.",neutral,0.8122736215591431
8,"I believe, by this time, you are ready to think I shall never conclude at all.",neutral,0.9239190816879272
9,"I AM extremely rejoiced, but not at all surprised, at the long, delightful letter, you have had the goodness to send me.",surprise,0.6977169513702393
9,"I know that you can think of an absent friend even in the midst of a court, and you love to oblige, where you can have no view of a return; and I expect from you that you should love me, and think of me, when you don't see me.",anger,0.48301464319229126
9,"I have compassion for the mortifications that you tell me befel (sic) our little old friend, and I pity her much more, since I know, that they are only owing to the barbarous customs of our country.",disgust,0.7563471794128418
9,"Upon my word, if she were here, she would have no other fault but that of being something too young for the fashion, and she has nothing to do but to transplant herself hither about seven years hence, to be again a young and blooming beauty.",neutral,0.865718424320221
9,"I can assure you, that wrinkles, or a small stoop in the shoulders, nay, even gray-hairs (sic), are no objection to the making new conquests.",neutral,0.8277223706245422
9,"I know you cannot easily figure to yourself, a young fellow of five and twenty, ogling my lady S-ff--k with passion, or pressing to hand the countess of O----d from an opera.",disgust,0.9649984240531921
9,"But such are the sights I see every day, and I don't perceive any body surprized (sic) at them but myself.",neutral,0.601218044757843
9,"A woman, till five and thirty, is only looked upon as a raw girl, and can possibly make no noise in the world, till about forty.",disgust,0.9500585198402405
9,"I don't know what your ladyship may think of this matter; but 'tis a considerable comfort to me, to know there is upon earth such a paradise for old women; and I am content to be insignificant at present, in the design of returning when I am fit to appear no where else.",joy,0.8472785949707031
9,"I cannot help, lamenting, on  this occasion, the pitiful case of too many English ladies, long since retired to prudery and ratafia, who, if their stars had luckily conducted hither, would shine in the first rank of beauties.",sadness,0.9866824150085449
9,"Besides, that perplexing word _reputation_, has quite another meaning here than what you give it at London; and getting a lover is so far from losing, that 'tis properly getting reputation; ladies being much more respected in regard to the rank of their lovers, than that of their husbands.",neutral,0.3636763095855713
9,"BUT what you'll think very odd, the two sects that divide our whole nation of petticoats, are utterly unknown in this place.",surprise,0.6869314312934875
9,Here are neither coquettes nor prudes.,neutral,0.943104088306427
9,No woman dares appear coquette enough to encourage two lovers at a time.,disgust,0.5261034965515137
9,"And I have not seen any such prudes as to pretend fidelity to their husbands, who are certainly the best natured set of people in the world, and look upon their wives' gallants as favourably as men do upon their deputies, that take the troublesome part of their business off their hands.",disgust,0.5474458932876587
